user_id,ad_id,timestamp,click_through_rate,conversion_rate,view_time,cost_per_click,ROI,hour_of_day,day_of_week,is_weekend,age_group_encoded,engagement_level_encoded,device_type_Mobile,device_type_Tablet,location_Germany,location_India,location_UK,location_USA,gender_Male,content_type_Text,content_type_Video,ad_topic_Electronics,ad_topic_Fashion,ad_topic_Health,ad_topic_Travel,ad_target_audience_Fitness Lovers,ad_target_audience_Tech Enthusiasts,ad_target_audience_Travel Lovers,ad_target_audience_Young Adults
535,A6718,2025-02-13 03:14:42,0.1024766810601317,0.0133,45,1.49,0.09,3,3,0,0,10,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
737,A5852,2025-05-16 10:38:05,0.0906733270826392,0.0446,36,1.4,0.29,10,4,0,3,5,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
869,A8065,2025-07-22 09:56:36,0.0871905439039338,0.0749,54,1.26,0.52,9,1,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
914,A4447,2025-09-01 17:53:03,0.0143495571280219,0.019,49,1.04,0.03,17,0,0,0,10,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
626,A8340,2025-09-10 22:09:34,0.0785981024472028,0.1352,51,0.51,2.08,22,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
741,A4595,2025-09-07 08:26:18,0.1259367953809607,0.1239,43,0.36,4.33,8,6,1,4,5,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
787,A3538,2025-12-20 19:20:27,0.0702482971109273,0.031,30,0.89,0.24,19,5,1,2,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
354,A9787,2025-12-30 07:26:07,0.0598234088563436,0.1476,11,0.12,7.36,7,1,0,0,10,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
499,A3513,2025-07-23 09:21:02,0.0526146393083749,0.0241,57,0.92,0.14,9,2,0,0,5,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
259,A6068,2025-03-06 03:28:50,0.0512306496905446,0.1468,43,0.76,0.99,3,3,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
800,A4001,2025-05-27 13:19:55,0.0318842089072478,0.1411,58,0.42,1.07,13,1,0,0,10,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
888,A7744,2025-11-15 14:05:26,0.0859050628463215,0.0328,47,0.9,0.31,14,5,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
299,A1077,2025-11-05 04:12:59,0.0397007132739242,0.0231,38,1.36,0.07,4,2,0,4,10,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
254,A6105,2025-02-15 18:39:12,0.0505700018281518,0.0366,49,0.93,0.2,18,5,1,1,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
882,A1065,2025-10-01 17:13:11,0.046375036183138,0.0533,24,0.57,0.43,17,2,0,2,2,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
400,A3005,2025-04-21 17:33:52,0.1173178530231756,0.1114,24,1.1,1.19,17,0,0,1,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
106,A7581,2025-11-30 02:52:53,0.0355927243328837,0.1183,41,1.08,0.39,2,6,1,3,10,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
144,A9031,2025-07-10 13:06:14,0.0759831409524363,0.0219,31,0.89,0.19,13,3,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
716,A4107,2025-10-25 05:36:06,0.1457752399567086,0.0278,54,0.31,1.31,5,5,1,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
364,A3812,2025-03-06 22:28:51,0.0833934816243511,0.0783,49,0.63,1.04,22,3,0,2,2,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
443,A1322,2025-06-26 23:29:32,0.1061898755708394,0.0658,52,1.19,0.59,23,3,0,0,5,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
335,A4891,2025-04-21 11:10:57,0.1043325853585054,0.1148,14,1.49,0.8,11,0,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
228,A4099,2025-08-03 16:23:05,0.0734577441496902,0.0425,40,0.93,0.34,16,6,1,0,10,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
596,A6970,2025-11-03 01:55:14,0.1112995043102195,0.0892,53,0.86,1.15,1,0,0,1,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
639,A3402,2025-05-17 10:53:56,0.1350593288150323,0.0842,11,0.57,2.0,10,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
704,A6171,2025-11-19 05:07:24,0.0165805145888507,0.0862,47,0.47,0.3,5,2,0,1,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
463,A1754,2025-10-23 18:13:36,0.0738475304704278,0.0157,43,0.56,0.21,18,3,0,1,10,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
735,A7933,2025-03-12 11:24:06,0.0240586696575364,0.085,51,0.37,0.55,11,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
958,A1441,2025-12-19 00:26:09,0.0864328455590211,0.0658,54,1.36,0.42,0,4,0,4,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
547,A7367,2025-11-02 17:02:56,0.0699202387125553,0.0761,15,0.93,0.57,17,6,1,4,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
278,A1168,2025-04-27 19:49:37,0.1373302218044058,0.0197,29,0.89,0.3,19,6,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
532,A4682,2025-11-17 01:07:54,0.0718000290472957,0.024,39,0.73,0.24,1,0,0,1,10,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
566,A4447,2025-07-19 06:15:30,0.0848579779119203,0.0793,32,0.45,1.5,6,5,1,4,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
199,A4628,2025-10-17 20:44:04,0.0322800480799728,0.1286,47,1.05,0.4,20,4,0,3,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
986,A4114,2025-03-14 02:04:26,0.0851877506110583,0.0581,15,1.21,0.41,2,4,0,1,5,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0
223,A7871,2025-01-19 09:27:12,0.0745501831246141,0.1299,52,1.36,0.71,9,6,1,1,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
306,A5699,2025-11-12 18:37:36,0.0474318788033796,0.0223,19,0.49,0.22,18,2,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
449,A8212,2025-06-29 10:27:21,0.0695277863492085,0.1293,56,1.31,0.69,10,6,1,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
725,A4513,2025-03-13 17:50:03,0.1323133394755732,0.0616,58,0.41,1.99,17,3,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
804,A4729,2025-03-13 14:25:30,0.0496006162565772,0.112,59,0.87,0.64,14,3,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
725,A8209,2025-01-16 07:06:44,0.0429492871956721,0.1343,35,0.52,1.11,7,3,0,0,10,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
754,A2625,2025-06-02 07:03:48,0.0369751926528036,0.0571,42,0.98,0.22,7,0,0,1,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
360,A4891,2025-05-12 08:16:25,0.1121099467342611,0.0843,36,0.29,3.26,8,0,0,2,5,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
850,A8327,2025-10-27 17:03:25,0.0271445480677941,0.1047,33,0.6,0.47,17,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
588,A9866,2025-10-22 21:06:51,0.0563214776371759,0.0118,12,1.25,0.05,21,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
840,A4432,2025-02-11 02:16:25,0.0664151193264447,0.0782,12,0.23,2.26,2,1,0,4,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
941,A5193,2025-01-11 21:39:31,0.1057499496756295,0.0388,35,1.34,0.31,21,5,1,2,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
146,A8094,2025-10-23 14:46:38,0.018433731167146,0.0195,53,0.49,0.07,14,3,0,3,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
774,A6071,2025-04-30 21:24:23,0.0386876057161357,0.147,10,0.81,0.7,21,2,0,0,5,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
872,A7902,2025-04-27 22:39:45,0.0260924319563571,0.0781,57,1.0,0.2,22,6,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
492,A5122,2025-06-16 12:51:43,0.0402752523234095,0.0639,53,0.87,0.3,12,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
952,A2257,2025-09-25 06:02:11,0.0650361604353895,0.0347,19,0.25,0.9,6,3,0,2,10,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
405,A6687,2025-12-26 11:50:42,0.0361494211341971,0.0738,16,0.83,0.32,11,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
498,A1300,2025-01-03 20:28:11,0.1350523253691593,0.109,22,1.25,1.18,20,4,0,2,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
283,A4058,2025-10-03 09:10:47,0.0872233588919003,0.1104,56,0.29,3.32,9,4,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
369,A2488,2025-07-10 08:39:07,0.1306323920162104,0.0505,12,1.14,0.58,8,3,0,1,5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
660,A7522,2025-11-03 11:33:17,0.1449389643916999,0.1071,48,1.18,1.32,11,0,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
954,A3107,2025-09-29 01:09:59,0.095652810257948,0.0805,35,0.11,7.0,1,0,0,1,5,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
448,A5860,2025-06-09 13:05:57,0.1407419701607542,0.1395,20,0.58,3.39,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
194,A7981,2025-09-06 06:18:11,0.0817655952409346,0.0651,20,0.73,0.73,6,5,1,4,5,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
416,A6408,2025-07-07 07:59:26,0.0592773039093438,0.0776,24,0.76,0.61,7,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
972,A9924,2025-02-04 13:25:04,0.0380405514684508,0.1129,20,0.35,1.23,13,1,0,4,2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
604,A1326,2025-01-26 11:36:34,0.0240133346266617,0.1214,36,1.27,0.23,11,6,1,4,5,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
258,A6413,2025-12-24 21:45:29,0.0659358270770358,0.0351,16,1.03,0.22,21,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
245,A2250,2025-06-28 03:43:45,0.1079700180298255,0.0691,29,1.35,0.55,3,5,1,3,10,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
372,A4583,2025-10-12 17:36:49,0.0165357627104153,0.0873,53,1.23,0.12,17,6,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
719,A3373,2025-05-10 14:24:24,0.1404928264283271,0.0926,41,1.0,1.3,14,5,1,3,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
310,A4692,2025-06-07 05:41:18,0.1217995891296344,0.1396,48,0.19,8.95,5,5,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
748,A1082,2025-06-10 12:13:07,0.1310704674623058,0.0276,47,0.28,1.29,12,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
818,A8435,2025-09-19 05:19:27,0.0955728996494258,0.0769,34,1.22,0.6,5,4,0,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
844,A7564,2025-05-06 18:27:32,0.0262499669076679,0.0491,13,1.11,0.12,18,1,0,4,10,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
742,A6747,2025-08-16 18:49:05,0.0342717932685537,0.0849,40,1.48,0.2,18,5,1,2,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
438,A9544,2025-08-08 02:04:20,0.0560590192295195,0.13,53,0.7,1.04,2,4,0,4,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
504,A4049,2025-12-08 11:36:12,0.1408848441119188,0.0321,60,0.84,0.54,11,0,0,1,10,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
495,A9990,2025-07-26 08:10:04,0.0190647002085595,0.0468,34,0.76,0.12,8,5,1,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
301,A8065,2025-01-29 04:51:15,0.0165942931397296,0.0363,19,0.58,0.1,4,2,0,3,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
445,A9906,2025-11-28 07:29:02,0.1113032502504947,0.097,13,1.34,0.81,7,4,0,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
454,A7218,2025-01-15 15:02:50,0.0286473679128411,0.093,49,0.61,0.44,15,2,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
369,A4703,2025-01-19 18:18:41,0.084489971731394,0.0378,59,1.01,0.32,18,6,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
938,A2721,2025-02-28 14:09:49,0.1205491979953926,0.1094,32,0.72,1.83,14,4,0,3,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
930,A2746,2025-04-08 04:49:54,0.0363416157601885,0.0889,36,0.93,0.35,4,1,0,2,5,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
887,A1078,2025-07-31 00:16:38,0.0619919824287957,0.0935,42,0.95,0.61,0,3,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
913,A9428,2025-01-01 08:48:41,0.1080858831758397,0.0313,56,0.34,1.0,8,2,0,2,5,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
184,A8058,2025-10-09 11:24:03,0.1294725875749252,0.1432,49,0.84,2.21,11,3,0,3,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
438,A6422,2025-07-29 15:05:18,0.072675631021985,0.0603,38,1.1,0.4,15,1,0,2,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
900,A5732,2025-07-31 05:48:22,0.0201758841786486,0.0595,33,0.91,0.13,5,3,0,1,10,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
977,A6993,2025-04-03 10:36:48,0.0673835393467587,0.1253,46,1.15,0.73,10,3,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
238,A9350,2025-09-13 08:09:20,0.1331315822227878,0.0557,57,0.51,1.45,8,5,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
555,A4767,2025-08-01 21:54:57,0.0412666318106339,0.0524,45,0.32,0.68,21,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
113,A9258,2025-06-09 07:02:37,0.0100648811651065,0.1395,29,1.0,0.14,7,0,0,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
672,A3426,2025-06-15 14:02:40,0.0944562401096328,0.0769,46,0.23,3.16,14,6,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
870,A5348,2025-08-05 02:11:09,0.0219207421822052,0.0463,50,1.3,0.08,2,1,0,4,10,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
764,A6743,2025-12-28 19:41:53,0.0293842604048842,0.0607,46,1.3,0.14,19,6,1,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
637,A2771,2025-03-02 03:03:37,0.0180152047267001,0.0813,18,0.2,0.73,3,6,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
430,A4802,2025-12-10 03:33:27,0.1366161216007893,0.0566,29,1.38,0.56,3,2,0,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
489,A9261,2025-03-28 11:19:22,0.0518863146800444,0.0198,58,0.85,0.12,11,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
335,A9685,2025-12-20 07:08:36,0.1070934185066539,0.0248,47,1.2,0.22,7,5,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
660,A3237,2025-04-15 16:12:31,0.0519710488009512,0.0308,43,0.13,1.23,16,1,0,3,10,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
773,A8446,2025-08-19 12:58:50,0.0468107681751046,0.0297,57,0.48,0.29,12,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
963,A2088,2025-04-04 14:27:39,0.058292210072413,0.0254,14,0.99,0.15,14,4,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
645,A8082,2025-04-28 17:10:02,0.0155923577528649,0.0457,16,1.04,0.07,17,0,0,2,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
135,A5999,2025-02-11 09:24:12,0.0622729825760191,0.142,11,1.08,0.82,9,1,0,3,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
206,A5988,2025-10-14 00:28:26,0.0703032817451787,0.0363,19,1.3,0.2,0,1,0,4,10,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
999,A6288,2025-09-20 01:15:39,0.0117147196652986,0.0597,26,1.29,0.05,1,5,1,4,10,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
317,A2639,2025-12-21 01:40:47,0.0634277990771887,0.0113,27,1.33,0.05,1,6,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
437,A8885,2025-11-13 17:04:07,0.0257056243161525,0.1245,34,1.31,0.24,17,3,0,4,10,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
484,A5912,2025-07-28 09:14:23,0.118961171968752,0.0638,58,0.42,1.81,9,0,0,3,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
234,A8728,2025-05-19 03:49:48,0.0538227116454586,0.0696,19,0.24,1.56,3,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
892,A9313,2025-09-25 16:40:19,0.0976122744475597,0.0125,50,1.46,0.08,16,3,0,2,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
865,A5512,2025-07-14 21:30:50,0.0632602822674296,0.1043,14,1.37,0.48,21,0,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
630,A6045,2025-01-24 06:49:22,0.1428107367551446,0.0976,60,1.44,0.97,6,4,0,1,2,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
897,A3146,2025-10-24 06:35:29,0.0682107740524194,0.1337,31,0.24,3.8,6,4,0,2,10,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0
748,A1486,2025-01-18 04:05:39,0.0308598216512872,0.0786,23,0.83,0.29,4,5,1,2,2,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
367,A1728,2025-12-11 03:20:23,0.0466692028551644,0.0383,36,0.39,0.46,3,3,0,3,5,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
698,A5996,2025-10-31 22:03:00,0.1496002962225135,0.0455,19,0.86,0.79,22,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
972,A1755,2025-10-06 11:04:04,0.0406535504012542,0.0255,38,0.53,0.2,11,0,0,1,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
291,A7259,2025-01-08 05:15:09,0.1098908936814389,0.1194,41,1.11,1.18,5,2,0,3,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
253,A1982,2025-02-12 16:02:45,0.1146632695080977,0.1215,21,0.96,1.45,16,2,0,0,10,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
962,A6288,2025-03-07 15:48:14,0.0203803736439423,0.0341,19,1.12,0.06,15,4,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
623,A3576,2025-09-01 22:38:19,0.068349389697782,0.0236,14,1.18,0.14,22,0,0,0,2,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0
120,A2981,2025-03-25 19:16:53,0.1161038267658757,0.0893,16,0.36,2.88,19,1,0,4,10,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
335,A8032,2025-12-10 17:47:56,0.1285969752399358,0.0659,58,0.68,1.25,17,2,0,2,5,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
995,A8156,2025-03-16 20:01:36,0.1179085212098424,0.0678,20,0.1,7.99,20,6,1,0,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
313,A6268,2025-03-08 22:52:49,0.0696236676544899,0.0101,21,1.38,0.05,22,5,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0
959,A6896,2025-06-03 02:29:10,0.0379979599828169,0.0872,46,1.11,0.3,2,1,0,3,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
199,A2664,2025-01-04 12:17:51,0.1476185936217181,0.0853,37,1.06,1.19,12,5,1,4,10,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
330,A1685,2025-12-20 16:16:39,0.1235778295622587,0.0694,37,1.07,0.8,16,5,1,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
655,A9499,2025-05-19 03:43:27,0.0848911179061063,0.1234,38,0.45,2.33,3,0,0,4,10,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
429,A8773,2025-05-02 22:50:42,0.1069376030148426,0.0921,20,1.07,0.92,22,4,0,4,10,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
903,A1441,2025-03-06 15:31:53,0.0185862862004786,0.1204,59,1.05,0.21,15,3,0,2,5,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
613,A9125,2025-06-07 01:05:32,0.0107043189285141,0.0883,28,0.45,0.21,1,5,1,4,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
986,A6203,2025-12-19 14:32:25,0.0639177885733939,0.0533,33,0.15,2.27,14,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
375,A2729,2025-04-09 09:26:47,0.0280593840438696,0.1233,27,0.58,0.6,9,2,0,3,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
927,A5194,2025-06-23 16:01:56,0.0948302481015493,0.1145,29,0.48,2.26,16,0,0,2,10,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
656,A7056,2025-05-16 04:57:24,0.031505563988147,0.0633,34,1.22,0.16,4,4,0,4,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
881,A4865,2025-01-30 10:15:48,0.0627914084931699,0.1344,16,0.61,1.38,10,3,0,2,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
276,A7533,2025-05-16 12:52:53,0.1183156295699103,0.1084,48,0.78,1.64,12,4,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
585,A1265,2025-05-07 00:21:08,0.0426166368944667,0.1057,60,1.41,0.32,0,2,0,3,5,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0
593,A8852,2025-11-07 20:04:50,0.1346895878556023,0.053,38,0.65,1.1,20,4,0,2,5,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
402,A1946,2025-09-18 13:41:57,0.1145614751248363,0.0946,57,1.18,0.92,13,3,0,4,5,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
438,A8349,2025-02-13 19:59:50,0.1495426170011848,0.1033,47,1.22,1.27,19,3,0,2,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
647,A7296,2025-05-31 05:06:49,0.0960561562535434,0.0306,42,0.69,0.43,5,5,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
745,A2620,2025-01-01 12:43:59,0.0395282164355131,0.0374,60,0.87,0.17,12,2,0,3,5,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0
439,A2031,2025-05-03 03:39:40,0.1083679640904862,0.067,11,0.22,3.3,3,5,1,2,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
440,A3975,2025-01-21 19:03:00,0.0996079271013315,0.1086,57,0.2,5.41,19,1,0,1,10,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
224,A8988,2025-01-07 20:49:27,0.1016101248082904,0.1333,30,0.71,1.91,20,1,0,3,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
653,A6743,2025-01-05 05:32:40,0.1162981796391728,0.0471,14,1.18,0.46,5,6,1,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
575,A1313,2025-09-03 17:04:31,0.0397712036021433,0.0584,27,1.04,0.22,17,2,0,4,5,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
267,A6061,2025-05-08 14:04:08,0.0380110445482069,0.1418,34,0.94,0.57,14,3,0,0,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
765,A2442,2025-05-08 01:28:42,0.0795208249707446,0.0329,37,1.05,0.25,1,3,0,4,10,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
151,A9247,2025-05-26 16:39:38,0.0790115714540399,0.0709,12,0.86,0.65,16,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
267,A7710,2025-04-26 15:49:04,0.1079988543308569,0.0803,51,0.18,4.82,15,5,1,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
530,A5811,2025-01-11 21:17:18,0.0311785018383846,0.0859,34,1.39,0.19,21,5,1,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
999,A4989,2025-10-16 13:04:34,0.0438302338676802,0.0143,14,1.24,0.05,13,3,0,4,10,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
816,A8780,2025-06-30 11:43:41,0.0262027303628969,0.0854,43,0.29,0.77,11,0,0,4,10,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
361,A4656,2025-06-21 13:45:52,0.0315998739314131,0.0163,13,0.64,0.08,13,5,1,3,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
780,A5978,2025-07-10 17:17:57,0.0536321863892706,0.1486,13,1.4,0.57,17,3,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
283,A1728,2025-07-05 19:03:13,0.1235677833868308,0.0555,42,1.28,0.54,19,5,1,3,5,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
